run_id,config_name,n_ensemble,n_samples,accuracy,roc_auc_macro,f1_macro,recall_macro,precision_macro,f1_class_0_early,f1_class_1_late,f1_class_2_healthy,seed
16,small,32,150,0.5320952087936677,0.8022948069389982,0.3573155695645687,0.6469784511122533,0.40413162268361474,0.21053604436229206,0.18480989123361533,0.6766007730977989,58
17,small,32,150,0.5159846726148855,0.7982495357081806,0.34955712808715783,0.6392104707438166,0.4021602853662762,0.21996714023388422,0.16758638254520758,0.6611178614823815,59
18,small,32,150,0.5671691885995581,0.797814016294291,0.37120260150241163,0.6352000275424917,0.4050542886367217,0.22209402942024806,0.18170580964153277,0.709807965445454,60
19,small,32,150,0.5180264593180992,0.788495943246445,0.3488286148769994,0.6308377617161657,0.4015972316101662,0.21689451132421955,0.16487748914201425,0.6647138441647643,61
20,small,32,150,0.6060470450032165,0.7974598520152395,0.39005274872414253,0.6329432132403907,0.4119388791118544,0.24305177111716622,0.18149210903873744,0.745614366016524,62
21,small,32,150,0.5488210779515006,0.7986411105740195,0.36129969336700213,0.63122917162988,0.4028693794428879,0.2114850605353771,0.17788747978551367,0.6945265397801158,63
22,small,32,150,0.5147260369759181,0.7929023344018505,0.3473122533046487,0.6339893849192554,0.40097575674932506,0.21160679036715357,0.16942940441482715,0.6609005651319654,64
23,small,32,150,0.5480099572063882,0.7958004767130563,0.3607485476742828,0.6310403219688802,0.40229903348546786,0.20872111262156226,0.18005342831700802,0.6934711020842782,65
24,small,32,150,0.4937208066455962,0.7967387692481217,0.33822085490645026,0.6387109490970824,0.4002468578082216,0.20316669631738124,0.17222363620938322,0.6392722321925862,66
25,small,32,150,0.5237602438956172,0.790023173717939,0.35145920668203584,0.6361836182297305,0.4014711936285762,0.2104416054722865,0.17442744866052565,0.6695085659132952,67
26,small,32,150,0.5149497944228456,0.796808474894659,0.3475298464389526,0.637358192486459,0.40102506980339986,0.2031734775285879,0.17889908256880735,0.6605169792194627,68
27,small,32,150,0.5344726316672727,0.7945225383148612,0.35601610446105925,0.6362090262405086,0.4022609969719251,0.2085722616386432,0.17950797512841307,0.6799680766161214,69
28,small,32,150,0.5607641316812575,0.8009734310565678,0.3709149551964129,0.6421807640105195,0.4071511730781601,0.2320555113183938,0.17653669923056972,0.7041526550402752,70
29,small,32,150,0.5037619220764691,0.786342617414712,0.34156601987319624,0.634802238120447,0.39997510766108163,0.20124542848670554,0.1729703685858829,0.6504822625470001,71
0,medium,32,300,0.5313400274102873,0.8035749632073723,0.35608586408919846,0.642877657322066,0.4036585014773441,0.21275272161741834,0.17867047651063114,0.676834394139546,42
1,medium,32,300,0.5263054848544179,0.8051931164472729,0.35504884414412125,0.6461115978600019,0.4044545581005814,0.21801229914699463,0.17561225360525642,0.6715219796801126,43
2,medium,32,300,0.5335776018795626,0.8046986559695647,0.3584435390847716,0.6470555571241129,0.40489872857046166,0.21866611604377453,0.1782144672200576,0.6784500339904826,44
3,medium,32,300,0.5423600816714681,0.8089268633595869,0.36307771817618545,0.6437457682006827,0.4060785466639057,0.230462433976501,0.171872361978727,0.6868983585733283,45
4,medium,32,300,0.5027829832461611,0.8028162549893204,0.34343670833011936,0.6420893156223907,0.4017893101961402,0.2111873248961453,0.17070993914807303,0.6484128609461397,46
5,medium,32,300,0.5218583055967332,0.8042670209029233,0.35208999613671255,0.6434502290306788,0.4029890314325693,0.21205378736577343,0.17703844164799173,0.6671777593963726,47
6,medium,32,300,0.5216625178306715,0.8008911699232083,0.34957370849174607,0.6333846901445854,0.40078704671018744,0.20421732522796351,0.17664169237549582,0.6678621078717789,48
7,medium,32,300,0.5384722960311022,0.8043151970119559,0.36042315819174364,0.6475767611446166,0.40486547718082005,0.2114029468289558,0.18721198156682028,0.682654546179455,49
8,medium,32,300,0.5262215758118199,0.8067450936149935,0.3542204990774039,0.6450865905820762,0.40320000786369037,0.20865888408861108,0.18301852191454246,0.6709840912290581,50
9,medium,32,300,0.5435907476295695,0.807420251569528,0.3626695554287986,0.6461013245459145,0.4054287620866688,0.21924076963078523,0.18067775938670616,0.6880901372689042,51
10,medium,32,300,0.5622185550862865,0.8069897881148439,0.3703672380073317,0.6425502450083729,0.40609773691862533,0.22011533574430653,0.185748124753257,0.7052382535244315,52
11,medium,32,300,0.51478197633765,0.801784071629435,0.3471748734344336,0.6376366855770558,0.40133582165473974,0.2037144515380151,0.1766444313096344,0.6611657374556513,53
12,medium,32,300,0.5289066651749503,0.8019819693841884,0.3546093469265797,0.6419746910782068,0.40311342195397554,0.20870579090555771,0.18069851324008093,0.6744237366341004,54
13,medium,32,300,0.528123514110704,0.8082226044758595,0.3551951749648481,0.644435557207224,0.4038005845106527,0.2139232021449775,0.17844789356984478,0.6732144291797221,55
14,medium,32,300,0.5430593236931167,0.8014557316298608,0.36234323816421893,0.6417871899021297,0.404811788533255,0.22532569046378323,0.1743527155435446,0.6873513084853291,56
15,medium,32,300,0.5684557939193914,0.8015964014857713,0.3706408788035786,0.6336884233225543,0.4049092634501463,0.21385479509049304,0.18582797967206827,0.7122398616481744,57
16,medium,32,300,0.5383044779459066,0.8096746584035127,0.36038249879610956,0.6462408531398364,0.4048326789892971,0.21856639247943596,0.17993515850144093,0.6826459454074517,58
17,medium,32,300,0.534808267837664,0.8073465784294213,0.3583384428440161,0.64330157268197,0.4039067926360482,0.218755980861244,0.17706530649421623,0.6791940411765881,59
18,medium,32,300,0.5482896540150477,0.8028381000081669,0.36346932666283766,0.6412231594976169,0.4045254221742501,0.21194932879561354,0.1858484173845707,0.6926102338083285,60
19,medium,32,300,0.5332139960283053,0.8004046751543963,0.35773283168445524,0.6413270706920606,0.4042493211813933,0.22285597881442248,0.17205592246333304,0.6782865937756102,61
20,medium,32,300,0.5688753391323805,0.8062626584024765,0.3741284819230543,0.6413824537940948,0.4073437616291275,0.2320675105485232,0.17886915549111998,0.7114487797295197,62
21,medium,32,300,0.5982994434033507,0.8085788083155716,0.38741873258747384,0.6402874306884828,0.4109391557947086,0.23878346110343093,0.1854231687167248,0.7380495679422657,63
22,medium,32,300,0.5212709422985484,0.8043164202864171,0.35184468330126856,0.6398058495586353,0.40294816666726474,0.2182038589756541,0.1704214814199019,0.6669087095082497,64
23,medium,32,300,0.5280396050681062,0.8048437071428172,0.3554559045705639,0.6447375495701307,0.40444957239433926,0.2169576059850374,0.17575506826644602,0.6736550394602084,65
24,medium,32,300,0.5125723715492406,0.8046102698386647,0.34805416688099533,0.6456425474145994,0.4027819317747894,0.20720139976056728,0.1790005223750653,0.6579605785073533,66
25,medium,32,300,0.5315358151763488,0.8041454282349655,0.35629922867420544,0.6429221434762856,0.4035968309609072,0.21253616200578593,0.17972309066547565,0.6766384333513547,67
26,medium,32,300,0.5391155986910189,0.8085288631236452,0.361505332375411,0.6514365221212847,0.40559850861700025,0.21440662027459093,0.18708531912905335,0.6830240577225888,68
27,medium,32,300,0.5415769306072218,0.8048832697980934,0.36181635767486825,0.6469990220293492,0.4050295109585282,0.21608666474930496,0.1836924219910847,0.6856699862842149,69
28,medium,32,300,0.5429754146505188,0.8070614016445573,0.3617985850728604,0.6392028006786866,0.4051141319439835,0.22393822393822393,0.1731955325887648,0.6882619986915924,70
29,medium,32,300,0.5427516572035913,0.8042588291042333,0.3616492018327553,0.6426093146834153,0.40473465457264,0.21890756302521008,0.17851896656009678,0.687521075912959,71
